customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn (Yes=1)
6035-RIIOM,0,0,0,0,54,1,Yes,Fiber optic,0,1,0,0,1,1,Two year,1,Bank transfer (automatic),97.2,0
2929-QNSRW,0,0,1,0,56,1,Yes,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,98.25,1
1262-OPMFY,0,0,1,0,9,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),75.75,1
9504-DSHWM,1,0,0,0,20,1,Yes,DSL,1,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),59.2,0
5035-BVCXS,1,0,0,0,11,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,75.9,0
6267-DCFFZ,0,1,1,0,30,1,Yes,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,90.05,0
3533-UVMOM,1,0,1,0,68,1,No,DSL,1,1,1,0,0,1,Two year,0,Bank transfer (automatic),70.95,0
2439-LYPMQ,1,1,1,0,38,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.6,0
4248-QPAVC,0,1,1,0,17,1,Yes,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),85.35,1
1899-VXWXM,1,0,0,0,48,1,Yes,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),106.1,1
1478-VPOAD,0,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,43.8,0
9995-HOTOH,1,0,1,1,63,0,No phone service,DSL,1,1,1,0,1,1,Two year,0,Electronic check,59,0
2988-PLAHS,0,0,0,0,3,1,No,DSL,0,0,1,0,1,1,One year,1,Electronic check,69.95,0
4999-IEZLT,1,0,0,0,66,0,No phone service,DSL,0,0,0,1,0,0,One year,0,Credit card (automatic),29.45,0
8883-ANODQ,0,0,1,1,68,1,Yes,Fiber optic,0,1,1,0,0,0,Two year,1,Credit card (automatic),84.4,0
4690-LLKUA,1,1,0,0,17,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.05,1
5980-BDHPY,1,0,1,0,72,1,Yes,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),87.1,0
9469-WEJBT,1,0,1,0,37,1,No,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,90.35,0
3331-HQDTW,0,0,0,0,34,1,Yes,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Mailed check,109.8,1
9490-DFPMD,0,1,0,0,42,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.65,1
2581-VKIRT,0,0,1,1,59,1,Yes,DSL,1,1,0,1,0,0,One year,0,Mailed check,65.5,0
5442-XSDCW,1,0,1,1,11,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),79.5,1
7426-WEIJX,1,1,1,1,60,1,Yes,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,80.95,0
2851-MMUTZ,0,0,0,0,27,1,No,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,56.15,0
3049-NDXFL,0,0,0,0,1,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Mailed check,85.8,1
8580-AECUZ,1,1,0,0,1,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.1,1
3307-TLCUD,1,0,1,0,17,0,No phone service,DSL,1,0,1,0,0,0,Month-to-month,0,Mailed check,34.4,0
7963-GQRMY,0,0,1,1,3,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.3,1
8189-HBVRW,0,0,0,0,53,1,Yes,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Electronic check,90.8,0
1228-FZFRV,1,0,1,1,50,1,Yes,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Credit card (automatic),105.95,1
3500-NSDOA,1,0,1,1,68,1,Yes,DSL,0,1,0,1,0,1,Two year,0,Credit card (automatic),70.8,0
3761-FLYZI,0,1,1,0,65,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),108.8,0
2058-DCJBE,1,0,0,0,5,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.75,1
5364-XYIRR,1,0,1,0,51,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.65,1
4829-AUOAX,0,0,0,0,46,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Bank transfer (automatic),96.05,1
1219-NNDDO,0,0,0,0,9,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.85,0
9659-QEQSY,0,0,0,0,45,1,Yes,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,115.65,0
5405-ZMYXQ,0,0,0,0,8,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.6,0
5047-LHVLY,1,1,0,1,1,1,No,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,50.15,1
1442-OKRJE,1,0,1,1,66,1,No,Fiber optic,1,1,1,0,1,1,One year,1,Bank transfer (automatic),103.15,0
4737-AQCPU,1,0,1,1,72,1,Yes,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),72.1,0
9158-VCTQB,0,0,1,0,41,1,Yes,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),113.6,1
6311-UEUME,0,0,0,0,29,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.9,1
0793-TWELN,0,0,0,0,4,1,Yes,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,80.15,0
1060-ENTOF,0,1,1,0,67,1,Yes,Fiber optic,1,1,1,1,0,1,One year,1,Credit card (automatic),105.4,0
0999-QXNSA,1,1,0,1,7,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.75,0
9225-BZLNZ,1,0,1,0,72,1,Yes,DSL,1,1,1,0,1,1,Two year,1,Electronic check,85.25,0
4422-QVIJA,0,0,0,1,35,1,Yes,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,50.15,0
9365-SRSZE,1,1,1,0,27,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.55,0
6839-ITVZJ,0,0,1,1,26,1,Yes,DSL,0,1,0,1,0,0,Month-to-month,1,Electronic check,60.05,1
0274-JKUJR,1,0,1,1,7,0,No phone service,DSL,1,1,1,0,1,1,Month-to-month,0,Mailed check,58.85,0
5740-YHGTW,1,0,1,1,70,1,Yes,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Credit card (automatic),97.55,0
1696-MZVAU,1,0,1,1,39,0,No phone service,DSL,0,0,0,0,0,0,One year,1,Credit card (automatic),25.25,0
7359-WWYJV,1,0,1,0,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),114.45,0
0375-HVGXO,0,0,0,0,1,0,No phone service,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,34.7,1
4906-ZHGPK,1,0,1,1,54,1,Yes,DSL,0,1,0,1,1,0,One year,1,Electronic check,70.7,0
8593-WHYHV,1,0,0,0,3,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.3,1
3795-GWTRD,0,0,1,1,63,1,No,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),75.55,0
1298-PHBTI,1,0,1,1,71,1,Yes,Fiber optic,0,1,0,1,0,0,Two year,1,Electronic check,84.8,0
6097-EQISJ,0,0,1,1,66,1,Yes,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),102.45,1
4423-YLHDV,0,0,1,0,21,1,Yes,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),104.4,1
8158-WPEZG,1,0,0,0,11,0,No phone service,DSL,0,1,0,1,0,0,Month-to-month,1,Electronic check,35.65,0
0107-YHINA,1,0,0,1,1,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.75,1
4918-FYJNT,0,1,1,0,55,1,Yes,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Electronic check,90.45,0
0727-BNRLG,1,0,0,0,69,1,Yes,Fiber optic,0,1,1,1,1,0,Two year,1,Credit card (automatic),97.65,0
4854-CIDCF,0,1,0,0,3,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,73.85,0
8640-SDGKB,1,0,0,0,4,1,No,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,74.4,1
3280-MRDOF,1,1,0,0,30,1,Yes,DSL,0,0,1,1,1,0,Two year,1,Credit card (automatic),69.1,0
6435-SRWBJ,0,0,0,0,5,1,Yes,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,82.75,0
6303-KFWSL,0,0,0,0,29,1,Yes,DSL,0,1,0,0,0,0,One year,1,Electronic check,55.25,0
1702-CCFNJ,1,0,1,0,52,1,Yes,DSL,0,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),61.35,0
8932-CZHRQ,1,0,0,0,68,1,Yes,DSL,1,1,1,0,0,1,One year,0,Credit card (automatic),76.75,0
5515-RUGKN,1,0,0,0,8,1,No,DSL,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),54.75,0
2081-VEYEH,1,0,0,0,3,1,No,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,107.95,0
6407-UTSLV,0,1,0,0,2,1,No,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),83.8,0
4116-TZAQJ,0,0,0,0,9,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.25,1
9060-HJJRW,0,0,0,0,51,0,No phone service,DSL,0,1,1,0,1,1,One year,1,Credit card (automatic),56.4,0
7398-SKNQZ,0,0,1,0,3,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,94.9,0
5935-FCCNB,0,1,0,0,17,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.2,0
1958-RNRKS,1,0,1,0,30,1,Yes,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,49.9,0
5136-RGMZO,1,0,0,0,31,1,Yes,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,71.05,0
8345-MVDYC,0,0,0,0,45,1,No,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),81.65,0
8226-BXGES,1,0,1,0,64,1,Yes,Fiber optic,1,1,1,0,0,0,One year,0,Bank transfer (automatic),89.45,0
3877-JRJIP,1,0,0,0,1,1,Yes,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,59.85,1
8375-DKEBR,0,1,0,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,1
9705-IOVQQ,1,1,1,1,61,1,Yes,Fiber optic,0,1,0,0,1,1,One year,0,Electronic check,99,0
7511-YMXVQ,1,0,0,0,9,0,No phone service,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,45.4,1
2040-XBAVJ,1,0,1,1,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),114.45,0
8887-IPQNC,0,0,1,0,7,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.25,0
8646-JCOMS,0,0,1,0,66,1,Yes,Fiber optic,0,1,1,1,0,0,One year,1,Bank transfer (automatic),90.55,0
9804-ICWBG,1,0,0,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.9,1
0106-GHRQR,1,0,0,0,16,1,Yes,DSL,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),71.4,0
5318-IXUZF,0,0,0,0,2,1,No,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),87.15,1
8952-WCVCD,0,0,1,0,41,1,No,Fiber optic,1,1,1,0,1,1,One year,1,Bank transfer (automatic),104.45,0
3963-RYFNS,0,0,0,0,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.45,0
3198-VELRD,0,0,1,1,3,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),84.75,1
1320-REHCS,1,1,0,0,52,1,Yes,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,110.75,0
4137-JOPHL,0,0,0,0,50,1,No,Fiber optic,0,0,1,1,0,1,Two year,1,Bank transfer (automatic),89.7,0
9436-ZBZCT,1,0,0,0,14,1,Yes,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,89.95,1
7801-CEDNV,1,0,1,0,27,1,No,DSL,1,0,0,0,0,0,One year,0,Credit card (automatic),48.7,0
2057-BOYKM,0,1,1,0,72,1,Yes,Fiber optic,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),96.6,0
3658-QQJYD,1,0,0,0,62,1,No,DSL,1,1,0,0,1,1,One year,1,Credit card (automatic),74.3,0
1803-BGNBD,0,0,0,0,12,1,No,DSL,0,1,0,1,0,0,Month-to-month,1,Electronic check,54.3,0
0134-XWXCE,0,1,0,0,44,1,No,DSL,0,0,1,1,1,1,One year,0,Bank transfer (automatic),74.85,0
6950-TWMYB,1,0,1,1,54,1,No,Fiber optic,0,1,0,1,0,0,Two year,1,Bank transfer (automatic),79.95,0
2511-MORQY,1,0,1,1,50,1,Yes,DSL,0,0,1,0,0,0,One year,0,Bank transfer (automatic),54.9,0
9470-XCCEM,1,0,1,1,35,1,Yes,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),89.65,0
6519-CFDBX,0,0,0,0,2,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.4,0
3902-MIVLE,1,0,1,1,63,1,Yes,DSL,1,0,1,1,0,1,Two year,0,Mailed check,75.7,0
0409-WTMPL,0,0,1,0,58,1,Yes,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),110.65,0
3669-WHAFY,0,0,1,0,71,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),115.15,0
3055-VTCGS,0,0,0,0,63,1,No,DSL,0,0,1,0,0,1,One year,0,Credit card (automatic),58.55,0
3144-KMTWZ,1,0,1,0,71,1,Yes,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),93.25,0
7279-BUYWN,0,1,0,0,41,1,Yes,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,113.2,1
7156-MHUGY,1,1,0,0,13,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.5,1
7198-GLXTC,1,0,0,0,2,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,79,1
5207-PLSTK,1,0,1,1,1,1,No,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.75,0
2307-FYNNL,1,1,0,0,65,1,Yes,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,109.05,0
2155-AMQRX,0,0,0,0,28,1,Yes,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),54.9,0
5091-HFAZW,0,0,0,0,2,1,No,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,91.15,0
2519-LBNQL,1,1,1,0,60,1,Yes,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,104.35,0
8623-ULFNQ,0,1,0,0,26,1,Yes,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,66.05,0
8380-PEFPE,1,0,0,1,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.65,1
1568-LJSZU,1,0,1,1,68,1,Yes,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),92.2,0
7530-HDYDS,0,0,0,0,38,1,No,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Credit card (automatic),84.25,1
7789-HKSBS,0,1,1,0,42,1,Yes,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),105.2,0
2586-CWXVV,1,0,1,0,54,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,30.4,0
3096-IZETN,0,0,0,0,12,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),78.1,1
2348-KCJLT,0,0,1,0,44,1,No,DSL,1,1,1,0,0,0,One year,1,Mailed check,61.5,0
8401-EMUWF,1,0,1,1,42,1,Yes,DSL,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),69.4,0
5377-NDTOU,0,0,1,1,71,1,Yes,DSL,1,1,1,1,1,1,Two year,0,Mailed check,91.05,0
5922-ABDVO,0,0,1,0,19,1,Yes,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Mailed check,89.65,1
2474-LCNUE,0,0,1,0,23,1,Yes,DSL,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),73.65,0
9172-ANCRX,0,0,0,0,10,1,Yes,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,98.7,1
6650-VJONK,1,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),43.85,0
2178-PMGCJ,1,0,0,0,22,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.7,0
7492-TAFJD,1,0,1,1,7,0,No phone service,DSL,1,1,1,0,0,0,Two year,0,Mailed check,38.55,0
2773-MADBQ,0,0,0,0,36,0,No phone service,DSL,1,1,1,1,0,1,Two year,1,Mailed check,53.1,0
7860-KSUGX,1,0,1,1,72,1,Yes,DSL,1,1,1,0,0,0,Two year,0,Credit card (automatic),64.45,0
6910-HADCM,0,0,0,0,1,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,76.35,1
4816-LXZYW,0,0,0,0,23,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.15,1
9606-PBKBQ,1,1,1,0,32,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85,1
5149-QYTTU,0,0,1,1,71,1,Yes,Fiber optic,1,1,1,1,0,0,One year,1,Credit card (automatic),95.15,0
2070-XYMFH,0,1,0,0,23,1,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Mailed check,79.35,0
2085-BOJKI,1,0,1,0,17,1,No,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),96.65,0
0817-HSUSE,1,0,0,0,1,1,No,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,75.5,0
5663-QBGIS,1,1,1,0,72,1,Yes,Fiber optic,0,1,0,0,1,1,Two year,0,Bank transfer (automatic),98.35,0
4450-MDZFX,1,0,1,1,60,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.35,0
6701-DHKWQ,0,0,1,1,61,0,No phone service,DSL,0,1,1,1,1,0,Two year,0,Credit card (automatic),51.35,0
7554-AKDQF,0,0,1,0,6,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.65,0
3536-IQCTX,1,1,1,0,32,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,85.3,1
4911-BANWH,0,0,0,1,31,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),86.55,1
8496-EJAUI,1,0,0,0,19,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),73.85,1
5423-BHIXO,0,0,0,0,32,1,Yes,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,54.2,0
6908-VVYHM,1,0,1,0,65,1,Yes,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,90.65,0
2959-EEXWB,0,0,1,1,45,0,No phone service,DSL,1,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),50.9,0
3030-YDNRM,1,0,0,0,8,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.85,0
3402-XRIUO,0,1,1,0,22,1,Yes,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,63.55,0
3132-TVFDZ,1,1,1,0,57,0,No phone service,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,44.85,1
8286-AFUYI,1,0,0,0,1,1,No,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,47.95,0
8080-DDEMJ,1,1,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.1,1
8356-WUAOJ,0,0,1,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45,0
6365-MTGZX,1,0,0,0,24,1,No,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,96,1
8058-DMYRU,1,1,0,0,54,1,Yes,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,90.05,0
6990-YNRIO,1,0,1,1,65,1,Yes,Fiber optic,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),108.65,1
6959-GQEGV,1,0,0,0,45,1,No,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,75.95,0
1265-HVPZB,1,0,1,0,59,1,No,DSL,1,1,1,0,1,0,One year,0,Credit card (automatic),66.4,0
4115-UMJFQ,1,0,0,0,69,0,No phone service,DSL,0,1,1,0,0,0,One year,1,Bank transfer (automatic),35.75,0
0621-TWIEM,1,0,0,0,10,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.55,1
3537-RYBHH,0,1,1,0,47,1,Yes,DSL,1,1,1,0,0,0,Month-to-month,1,Credit card (automatic),67.45,0
2485-ITVKB,0,0,1,0,2,0,No phone service,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.1,1
3669-OYSJI,1,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),46.2,1
1612-EOHDH,0,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.15,1
6702-OHFWR,1,1,0,0,1,0,No phone service,DSL,0,1,1,0,0,1,Month-to-month,1,Electronic check,43.3,1
4510-PYUSH,0,1,0,0,38,1,No,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),57.15,1
9359-JANWS,0,0,1,0,65,1,No,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),58.9,0
7517-SAWMO,0,0,1,0,19,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,73.2,1
4143-HHPMK,1,0,0,0,52,1,No,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,85.35,1
7054-LGEQW,0,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.95,1
0523-VNGTF,0,1,0,0,52,0,No phone service,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,50.5,0
7105-MXJLL,0,1,1,0,26,1,No,DSL,0,0,1,0,0,1,One year,0,Mailed check,60.7,0
7064-FRRSW,1,1,0,0,48,1,Yes,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,99,0
7940-UQQUG,0,0,1,1,64,1,Yes,Fiber optic,1,0,0,1,1,1,One year,1,Bank transfer (automatic),104.4,0
0923-PNFUB,0,0,0,0,3,1,No,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Electronic check,83.75,1
3961-SXAXY,1,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.05,0
3566-HJGPK,1,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.55,0
3062-ICYZQ,0,0,1,1,51,1,Yes,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,93.8,0
0973-KYVNF,0,0,1,1,72,1,No,DSL,1,1,1,0,1,0,Two year,1,Credit card (automatic),70.65,0
5129-HHMZC,0,0,1,0,43,1,Yes,DSL,1,1,0,1,1,1,Two year,0,Credit card (automatic),86.45,0
9637-CDTKZ,1,0,1,0,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.1,0
3946-JEWRQ,1,0,1,0,47,1,Yes,Fiber optic,0,0,0,0,1,1,One year,1,Credit card (automatic),95.2,0
7873-CVMAW,1,0,0,0,72,1,Yes,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),88.55,0
3494-JCHRQ,1,0,0,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.05,1
6474-FVJLC,1,0,0,0,2,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86,1
4524-QCSSM,1,0,0,0,26,0,No phone service,DSL,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),44.65,0
5832-EXGTT,1,0,1,1,29,1,No,DSL,1,0,0,0,0,1,Month-to-month,1,Mailed check,60.2,0
8840-DQLGN,0,1,1,0,35,1,Yes,Fiber optic,1,1,0,1,1,0,Month-to-month,1,Bank transfer (automatic),100.5,1
2039-JONDJ,1,0,0,0,27,1,No,DSL,1,1,0,0,0,0,One year,0,Bank transfer (automatic),55.45,0
7217-JYHOQ,1,0,1,1,24,1,No,DSL,1,1,0,1,0,1,Month-to-month,1,Credit card (automatic),70.3,0
6695-FRVEC,1,0,1,1,67,1,No,DSL,1,0,1,1,0,0,Two year,1,Bank transfer (automatic),60.4,0
4547-LYTDD,0,0,0,0,16,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,72.65,1
9894-QMIMJ,0,0,0,0,23,1,No,DSL,0,1,1,0,0,0,One year,0,Bank transfer (automatic),55.8,0
8069-YQQAJ,1,0,0,0,14,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,31.1,0
4193-ORFCL,0,1,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.1,1
1636-NTNCO,1,1,0,0,4,0,No phone service,DSL,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),50.95,0
3466-WAESX,1,0,0,1,16,1,Yes,DSL,1,1,0,0,0,1,Month-to-month,1,Electronic check,69.1,0
9281-PKKZE,0,0,1,0,46,0,No phone service,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,43.95,0
3638-VBZTA,1,0,0,1,68,1,Yes,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),86.5,0
7459-IMVYU,1,0,0,0,38,1,Yes,DSL,1,1,1,1,0,0,Month-to-month,0,Electronic check,69.95,0
7776-QWNFX,1,1,1,0,30,1,No,DSL,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),50.4,1
6689-TCZHQ,0,1,0,0,5,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,78.95,1
8563-OYMQY,1,0,0,0,17,1,No,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),90.95,0
1951-IEYXM,1,0,1,1,72,1,Yes,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.6,0
3318-NMQXL,1,0,0,0,3,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,92,0
3143-ILDAL,1,0,0,0,56,1,Yes,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Electronic check,94.45,1
2361-FJWNO,1,0,0,0,40,0,No phone service,DSL,0,1,0,1,0,0,One year,0,Credit card (automatic),36,0
2272-UOINI,0,0,0,0,7,1,No,DSL,1,1,0,1,1,1,Month-to-month,1,Electronic check,78.5,0
6637-KYRCV,0,0,1,1,5,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,30.5,0
